Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total.3,"Bloque, ladrillo, piedra, madera pulida.3",Concreto vaciado.3,Material prefabricado.3,Guadua.3,"Tapia pisada, bahareque, adobe.3","Madera burda, tabla, tablón.3","Caña, esterilla, otros vegetales.3","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros).3",Sin paredes.3
76_Valle del Cauca,001_Cali,Total,2993.0,2289.0,106.0,118.0,19.0,158.0,210.0,75.0,18.0,0.0
76_Valle del Cauca,001_Cali,Casa,2641.0,2046.0,59.0,104.0,18.0,142.0,190.0,70.0,12.0,0.0
76_Valle del Cauca,001_Cali,Apartamento,268.0,208.0,37.0,10.0,0.0,9.0,4.0,0.0,0.0,0.0
76_Valle del Cauca,001_Cali,Tipo cuarto,59.0,30.0,8.0,3.0,0.0,4.0,9.0,2.0,3.0,0.0
76_Valle del Cauca,001_Cali,Vivienda tradicional indígena,9.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0
76_Valle del Cauca,001_Cali,Vivienda tradicional étnica,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,001_Cali,Otro tipo de vivienda (1),13.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0
76_Valle del Cauca,020_Alcalá,Total,866.0,616.0,125.0,6.0,7.0,54.0,7.0,50.0,1.0,0.0
76_Valle del Cauca,020_Alcalá,Casa,756.0,546.0,99.0,4.0,7.0,50.0,6.0,43.0,1.0,0.0
76_Valle del Cauca,020_Alcalá,Apartamento,55.0,38.0,9.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0
76_Valle del Cauca,020_Alcalá,Tipo cuarto,55.0,32.0,17.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0
76_Valle del Cauca,020_Alcalá,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,036_Andalucía,Total,1016.0,646.0,154.0,16.0,11.0,68.0,33.0,86.0,2.0,0.0
76_Valle del Cauca,036_Andalucía,Casa,847.0,549.0,132.0,5.0,10.0,59.0,30.0,60.0,2.0,0.0
76_Valle del Cauca,036_Andalucía,Apartamento,13.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,036_Andalucía,Tipo cuarto,153.0,86.0,21.0,11.0,1.0,8.0,2.0,24.0,0.0,0.0
76_Valle del Cauca,036_Andalucía,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,036_Andalucía,Vivienda tradicional étnica,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
76_Valle del Cauca,036_Andalucía,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,041_Ansermanuevo,Total,1428.0,948.0,6.0,0.0,3.0,393.0,41.0,36.0,1.0,0.0
76_Valle del Cauca,041_Ansermanuevo,Casa,1082.0,724.0,3.0,0.0,3.0,294.0,33.0,24.0,1.0,0.0
76_Valle del Cauca,041_Ansermanuevo,Apartamento,11.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,041_Ansermanuevo,Tipo cuarto,322.0,215.0,3.0,0.0,0.0,93.0,8.0,3.0,0.0,0.0
76_Valle del Cauca,041_Ansermanuevo,Vivienda tradicional indígena,13.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0
76_Valle del Cauca,041_Ansermanuevo,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,054_Argelia,Total,714.0,440.0,2.0,0.0,0.0,217.0,24.0,28.0,3.0,0.0
76_Valle del Cauca,054_Argelia,Casa,596.0,359.0,2.0,0.0,0.0,191.0,18.0,23.0,3.0,0.0
76_Valle del Cauca,054_Argelia,Apartamento,60.0,48.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,054_Argelia,Tipo cuarto,43.0,29.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0
76_Valle del Cauca,054_Argelia,Vivienda tradicional indígena,13.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0
76_Valle del Cauca,054_Argelia,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,054_Argelia,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,100_Bolívar,Total,1566.0,872.0,2.0,4.0,14.0,271.0,336.0,57.0,10.0,0.0
76_Valle del Cauca,100_Bolívar,Casa,1321.0,858.0,1.0,4.0,4.0,268.0,146.0,38.0,2.0,0.0
76_Valle del Cauca,100_Bolívar,Apartamento,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,100_Bolívar,Tipo cuarto,12.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
76_Valle del Cauca,100_Bolívar,Vivienda tradicional indígena,208.0,0.0,0.0,0.0,8.0,1.0,177.0,16.0,6.0,0.0
76_Valle del Cauca,100_Bolívar,Vivienda tradicional étnica,15.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0
76_Valle del Cauca,100_Bolívar,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
76_Valle del Cauca,109_Buenaventura,Total,5740.0,1249.0,85.0,65.0,4.0,33.0,4203.0,19.0,63.0,19.0
76_Valle del Cauca,109_Buenaventura,Casa,5068.0,1098.0,56.0,43.0,3.0,26.0,3784.0,14.0,42.0,2.0
76_Valle del Cauca,109_Buenaventura,Apartamento,64.0,47.0,11.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
76_Valle del Cauca,109_Buenaventura,Tipo cuarto,113.0,77.0,14.0,2.0,0.0,2.0,15.0,1.0,2.0,0.0
76_Valle del Cauca,109_Buenaventura,Vivienda tradicional indígena,321.0,0.0,0.0,3.0,0.0,5.0,308.0,2.0,2.0,1.0
76_Valle del Cauca,109_Buenaventura,Vivienda tradicional étnica,99.0,9.0,0.0,1.0,0.0,0.0,86.0,1.0,2.0,0.0
76_Valle del Cauca,109_Buenaventura,Otro tipo de vivienda (1),75.0,18.0,4.0,14.0,1.0,0.0,6.0,1.0,15.0,16.0
76_Valle del Cauca,111_Guadalajara De Buga,Total,1648.0,1046.0,54.0,27.0,23.0,176.0,268.0,44.0,9.0,1.0
76_Valle del Cauca,111_Guadalajara De Buga,Casa,1451.0,915.0,49.0,25.0,22.0,161.0,234.0,36.0,9.0,0.0
76_Valle del Cauca,111_Guadalajara De Buga,Apartamento,45.0,34.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0
76_Valle del Cauca,111_Guadalajara De Buga,Tipo cuarto,146.0,95.0,4.0,2.0,0.0,11.0,29.0,5.0,0.0,0.0
76_Valle del Cauca,111_Guadalajara De Buga,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,111_Guadalajara De Buga,Otro tipo de vivienda (1),6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
76_Valle del Cauca,113_Bugalagrande,Total,1756.0,1116.0,3.0,8.0,11.0,321.0,67.0,207.0,22.0,1.0
76_Valle del Cauca,113_Bugalagrande,Casa,1605.0,1071.0,3.0,6.0,7.0,292.0,62.0,145.0,19.0,0.0
76_Valle del Cauca,113_Bugalagrande,Apartamento,42.0,27.0,0.0,2.0,3.0,5.0,2.0,1.0,2.0,0.0
76_Valle del Cauca,113_Bugalagrande,Tipo cuarto,107.0,18.0,0.0,0.0,1.0,24.0,3.0,60.0,1.0,0.0
76_Valle del Cauca,113_Bugalagrande,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,113_Bugalagrande,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,113_Bugalagrande,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
76_Valle del Cauca,122_Caicedonia,Total,1250.0,908.0,7.0,10.0,6.0,191.0,45.0,74.0,9.0,0.0
76_Valle del Cauca,122_Caicedonia,Casa,895.0,642.0,5.0,9.0,4.0,148.0,31.0,53.0,3.0,0.0
76_Valle del Cauca,122_Caicedonia,Apartamento,19.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76_Valle del Cauca,122_Caicedonia,Tipo cuarto,331.0,247.0,2.0,1.0,1.0,43.0,14.0,20.0,3.0,0.0
76_Valle del Cauca,122_Caicedonia,Vivienda tradicional indígena,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,122_Caicedonia,Otro tipo de vivienda (1),4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
76_Valle del Cauca,126_Calima,Total,1680.0,1092.0,6.0,63.0,3.0,110.0,366.0,35.0,5.0,0.0
76_Valle del Cauca,126_Calima,Casa,1590.0,1030.0,6.0,60.0,3.0,105.0,350.0,32.0,4.0,0.0
76_Valle del Cauca,126_Calima,Apartamento,51.0,41.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0
76_Valle del Cauca,126_Calima,Tipo cuarto,35.0,21.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0
76_Valle del Cauca,126_Calima,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,126_Calima,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,126_Calima,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
76_Valle del Cauca,130_Candelaria,Total,1776.0,1590.0,53.0,21.0,13.0,32.0,26.0,37.0,4.0,0.0
76_Valle del Cauca,130_Candelaria,Casa,1626.0,1455.0,53.0,20.0,11.0,29.0,22.0,32.0,4.0,0.0
76_Valle del Cauca,130_Candelaria,Apartamento,115.0,111.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,130_Candelaria,Tipo cuarto,32.0,23.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0
76_Valle del Cauca,130_Candelaria,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,130_Candelaria,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,130_Candelaria,Otro tipo de vivienda (1),2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76_Valle del Cauca,147_Cartago,Total,870.0,728.0,8.0,10.0,5.0,105.0,10.0,3.0,1.0,0.0
76_Valle del Cauca,147_Cartago,Casa,853.0,714.0,8.0,9.0,5.0,104.0,9.0,3.0,1.0,0.0
76_Valle del Cauca,147_Cartago,Apartamento,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,147_Cartago,Tipo cuarto,9.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,147_Cartago,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,147_Cartago,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,147_Cartago,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,233_Dagua,Total,6767.0,3759.0,31.0,340.0,38.0,1450.0,997.0,113.0,39.0,0.0
76_Valle del Cauca,233_Dagua,Casa,6161.0,3393.0,22.0,325.0,37.0,1329.0,921.0,101.0,33.0,0.0
76_Valle del Cauca,233_Dagua,Apartamento,254.0,198.0,0.0,4.0,0.0,27.0,20.0,4.0,1.0,0.0
76_Valle del Cauca,233_Dagua,Tipo cuarto,330.0,166.0,2.0,10.0,0.0,93.0,49.0,7.0,3.0,0.0
76_Valle del Cauca,233_Dagua,Vivienda tradicional indígena,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
76_Valle del Cauca,233_Dagua,Vivienda tradicional étnica,5.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
76_Valle del Cauca,233_Dagua,Otro tipo de vivienda (1),11.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
76_Valle del Cauca,243_El Águila,Total,1181.0,699.0,22.0,3.0,2.0,228.0,104.0,123.0,0.0,0.0
76_Valle del Cauca,243_El Águila,Casa,1077.0,624.0,19.0,3.0,2.0,220.0,95.0,114.0,0.0,0.0
76_Valle del Cauca,243_El Águila,Apartamento,63.0,44.0,2.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0
76_Valle del Cauca,243_El Águila,Tipo cuarto,40.0,30.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0
76_Valle del Cauca,243_El Águila,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,246_El Cairo,Total,953.0,191.0,8.0,10.0,10.0,524.0,183.0,26.0,1.0,0.0
76_Valle del Cauca,246_El Cairo,Casa,918.0,175.0,7.0,9.0,6.0,521.0,175.0,24.0,1.0,0.0
76_Valle del Cauca,246_El Cairo,Apartamento,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,246_El Cairo,Tipo cuarto,15.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
76_Valle del Cauca,246_El Cairo,Vivienda tradicional indígena,13.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,0.0
76_Valle del Cauca,246_El Cairo,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,248_El Cerrito,Total,1506.0,1091.0,164.0,21.0,19.0,55.0,126.0,29.0,1.0,0.0
76_Valle del Cauca,248_El Cerrito,Casa,1411.0,1030.0,154.0,17.0,16.0,51.0,117.0,25.0,1.0,0.0
76_Valle del Cauca,248_El Cerrito,Apartamento,42.0,31.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
76_Valle del Cauca,248_El Cerrito,Tipo cuarto,45.0,27.0,4.0,2.0,3.0,1.0,6.0,2.0,0.0,0.0
76_Valle del Cauca,248_El Cerrito,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,248_El Cerrito,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,248_El Cerrito,Otro tipo de vivienda (1),6.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
76_Valle del Cauca,250_El Dovio,Total,845.0,223.0,6.0,1.0,6.0,390.0,75.0,131.0,13.0,0.0
76_Valle del Cauca,250_El Dovio,Casa,744.0,219.0,5.0,1.0,4.0,384.0,73.0,56.0,2.0,0.0
76_Valle del Cauca,250_El Dovio,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,250_El Dovio,Tipo cuarto,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,250_El Dovio,Vivienda tradicional indígena,85.0,0.0,0.0,0.0,2.0,6.0,1.0,68.0,8.0,0.0
76_Valle del Cauca,250_El Dovio,Vivienda tradicional étnica,11.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0
76_Valle del Cauca,250_El Dovio,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,275_Florida,Total,1803.0,819.0,35.0,14.0,20.0,459.0,333.0,108.0,14.0,1.0
76_Valle del Cauca,275_Florida,Casa,1660.0,772.0,33.0,13.0,17.0,404.0,307.0,101.0,13.0,0.0
76_Valle del Cauca,275_Florida,Apartamento,14.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
76_Valle del Cauca,275_Florida,Tipo cuarto,53.0,22.0,1.0,1.0,1.0,16.0,8.0,4.0,0.0,0.0
76_Valle del Cauca,275_Florida,Vivienda tradicional indígena,74.0,13.0,0.0,0.0,1.0,38.0,18.0,2.0,1.0,1.0
76_Valle del Cauca,275_Florida,Vivienda tradicional étnica,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,275_Florida,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,306_Ginebra,Total,1344.0,725.0,26.0,31.0,2.0,71.0,404.0,79.0,6.0,0.0
76_Valle del Cauca,306_Ginebra,Casa,1333.0,719.0,25.0,31.0,2.0,71.0,402.0,78.0,5.0,0.0
76_Valle del Cauca,306_Ginebra,Apartamento,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,306_Ginebra,Tipo cuarto,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,306_Ginebra,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
76_Valle del Cauca,306_Ginebra,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
76_Valle del Cauca,318_Guacarí,Total,1182.0,823.0,20.0,5.0,3.0,100.0,189.0,41.0,1.0,0.0
76_Valle del Cauca,318_Guacarí,Casa,1107.0,761.0,14.0,5.0,3.0,98.0,185.0,40.0,1.0,0.0
76_Valle del Cauca,318_Guacarí,Apartamento,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,318_Guacarí,Tipo cuarto,63.0,53.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
76_Valle del Cauca,318_Guacarí,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,318_Guacarí,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76_Valle del Cauca,318_Guacarí,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,364_Jamundí,Total,4207.0,2362.0,59.0,64.0,177.0,693.0,646.0,183.0,23.0,0.0
76_Valle del Cauca,364_Jamundí,Casa,4020.0,2245.0,57.0,61.0,166.0,669.0,638.0,168.0,16.0,0.0
76_Valle del Cauca,364_Jamundí,Apartamento,95.0,75.0,2.0,2.0,6.0,8.0,0.0,1.0,1.0,0.0
76_Valle del Cauca,364_Jamundí,Tipo cuarto,57.0,32.0,0.0,1.0,3.0,10.0,3.0,8.0,0.0,0.0
76_Valle del Cauca,364_Jamundí,Vivienda tradicional indígena,6.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0
76_Valle del Cauca,364_Jamundí,Vivienda tradicional étnica,21.0,9.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0
76_Valle del Cauca,364_Jamundí,Otro tipo de vivienda (1),8.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0
76_Valle del Cauca,377_La Cumbre,Total,2545.0,1357.0,64.0,182.0,17.0,551.0,255.0,95.0,23.0,1.0
76_Valle del Cauca,377_La Cumbre,Casa,2464.0,1300.0,62.0,179.0,15.0,543.0,252.0,93.0,20.0,0.0
76_Valle del Cauca,377_La Cumbre,Apartamento,36.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,377_La Cumbre,Tipo cuarto,43.0,23.0,1.0,3.0,2.0,8.0,2.0,2.0,2.0,0.0
76_Valle del Cauca,377_La Cumbre,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76_Valle del Cauca,377_La Cumbre,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76_Valle del Cauca,400_La Unión,Total,790.0,524.0,42.0,4.0,8.0,162.0,15.0,27.0,8.0,0.0
76_Valle del Cauca,400_La Unión,Casa,775.0,515.0,38.0,4.0,8.0,162.0,14.0,26.0,8.0,0.0
76_Valle del Cauca,400_La Unión,Apartamento,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,400_La Unión,Tipo cuarto,12.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
76_Valle del Cauca,400_La Unión,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,403_La Victoria,Total,328.0,239.0,39.0,7.0,1.0,37.0,0.0,3.0,2.0,0.0
76_Valle del Cauca,403_La Victoria,Casa,325.0,238.0,39.0,7.0,1.0,36.0,0.0,3.0,1.0,0.0
76_Valle del Cauca,403_La Victoria,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,403_La Victoria,Tipo cuarto,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,403_La Victoria,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,403_La Victoria,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76_Valle del Cauca,497_Obando,Total,637.0,429.0,2.0,4.0,28.0,152.0,10.0,9.0,3.0,0.0
76_Valle del Cauca,497_Obando,Casa,628.0,425.0,2.0,4.0,28.0,150.0,10.0,9.0,0.0,0.0
76_Valle del Cauca,497_Obando,Apartamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,497_Obando,Tipo cuarto,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,497_Obando,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,497_Obando,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
76_Valle del Cauca,520_Palmira,Total,4105.0,3589.0,12.0,24.0,9.0,155.0,270.0,39.0,6.0,1.0
76_Valle del Cauca,520_Palmira,Casa,3125.0,2753.0,10.0,21.0,5.0,108.0,199.0,28.0,1.0,0.0
76_Valle del Cauca,520_Palmira,Apartamento,361.0,327.0,2.0,0.0,2.0,6.0,21.0,2.0,1.0,0.0
76_Valle del Cauca,520_Palmira,Tipo cuarto,601.0,504.0,0.0,3.0,1.0,39.0,48.0,6.0,0.0,0.0
76_Valle del Cauca,520_Palmira,Vivienda tradicional indígena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,520_Palmira,Vivienda tradicional étnica,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,520_Palmira,Otro tipo de vivienda (1),16.0,3.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0
76_Valle del Cauca,563_Pradera,Total,924.0,540.0,33.0,9.0,10.0,147.0,155.0,27.0,3.0,0.0
76_Valle del Cauca,563_Pradera,Casa,864.0,515.0,30.0,8.0,6.0,135.0,145.0,22.0,3.0,0.0
76_Valle del Cauca,563_Pradera,Apartamento,15.0,10.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,563_Pradera,Tipo cuarto,33.0,12.0,2.0,1.0,3.0,9.0,2.0,4.0,0.0,0.0
76_Valle del Cauca,563_Pradera,Vivienda tradicional indígena,8.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
76_Valle del Cauca,563_Pradera,Vivienda tradicional étnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,563_Pradera,Otro tipo de vivienda (1),4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
76_Valle del Cauca,606_Restrepo,Total,1259.0,750.0,16.0,17.0,3.0,365.0,55.0,43.0,7.0,3.0
76_Valle del Cauca,606_Restrepo,Casa,1143.0,688.0,14.0,17.0,2.0,336.0,45.0,35.0,6.0,0.0
76_Valle del Cauca,606_Restrepo,Apartamento,59.0,34.0,2.0,0.0,0.0,17.0,4.0,2.0,0.0,0.0
76_Valle del Cauca,606_Restrepo,Tipo cuarto,42.0,23.0,0.0,0.0,0.0,12.0,4.0,3.0,0.0,0.0
76_Valle del Cauca,606_Restrepo,Vivienda tradicional indígena,9.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
76_Valle del Cauca,606_Restrepo,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,606_Restrepo,Otro tipo de vivienda (1),5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
76_Valle del Cauca,616_Riofrío,Total,1388.0,623.0,21.0,25.0,8.0,483.0,139.0,74.0,15.0,0.0
76_Valle del Cauca,616_Riofrío,Casa,1374.0,618.0,21.0,25.0,6.0,480.0,139.0,73.0,12.0,0.0
76_Valle del Cauca,616_Riofrío,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,616_Riofrío,Tipo cuarto,8.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,616_Riofrío,Otro tipo de vivienda (1),5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
76_Valle del Cauca,622_Roldanillo,Total,1189.0,729.0,33.0,11.0,0.0,323.0,65.0,22.0,6.0,0.0
76_Valle del Cauca,622_Roldanillo,Casa,1150.0,717.0,33.0,10.0,0.0,316.0,47.0,22.0,5.0,0.0
76_Valle del Cauca,622_Roldanillo,Apartamento,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,622_Roldanillo,Tipo cuarto,17.0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0
76_Valle del Cauca,622_Roldanillo,Vivienda tradicional indígena,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
76_Valle del Cauca,622_Roldanillo,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76_Valle del Cauca,622_Roldanillo,Otro tipo de vivienda (1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Valle del Cauca,670_San Pedro,Total,841.0,606.0,1.0,2.0,7.0,119.0,75.0,26.0,5.0,0.0
76_Valle del Cauca,670_San Pedro,Casa,802.0,582.0,1.0,2.0,7.0,113.0,71.0,24.0,2.0,0.0
