Departamento,Municipio,Area,Total,1,2,3,4,5,>6
68_Santander,217_Coromoro,Rural disperso,1247.0,1229.0,18.0,0.0,0.0,0.0,0.0
68_Santander,229_Curití,Total municipal,3378.0,3289.0,81.0,7.0,1.0,0.0,0.0
68_Santander,229_Curití,Cabecera,1361.0,1309.0,46.0,5.0,1.0,0.0,0.0
68_Santander,229_Curití,Rural disperso,2017.0,1980.0,35.0,2.0,0.0,0.0,0.0
68_Santander,235_El Carmen De Chucuri,Total municipal,6315.0,6292.0,14.0,7.0,2.0,0.0,0.0
68_Santander,235_El Carmen De Chucuri,Cabecera,1034.0,1029.0,3.0,2.0,0.0,0.0,0.0
68_Santander,235_El Carmen De Chucuri,Centro poblado,274.0,271.0,2.0,0.0,1.0,0.0,0.0
68_Santander,235_El Carmen De Chucuri,Rural disperso,5007.0,4992.0,9.0,5.0,1.0,0.0,0.0
68_Santander,245_El Guacamayo,Total municipal,596.0,529.0,57.0,7.0,2.0,0.0,1.0
68_Santander,245_El Guacamayo,Cabecera,202.0,175.0,24.0,3.0,0.0,0.0,0.0
68_Santander,245_El Guacamayo,Centro poblado,68.0,55.0,11.0,1.0,0.0,0.0,1.0
68_Santander,245_El Guacamayo,Rural disperso,326.0,299.0,22.0,3.0,2.0,0.0,0.0
68_Santander,250_El Peñón,Total municipal,1201.0,1194.0,7.0,0.0,0.0,0.0,0.0
68_Santander,250_El Peñón,Cabecera,222.0,217.0,5.0,0.0,0.0,0.0,0.0
68_Santander,250_El Peñón,Centro poblado,113.0,113.0,0.0,0.0,0.0,0.0,0.0
68_Santander,250_El Peñón,Rural disperso,866.0,864.0,2.0,0.0,0.0,0.0,0.0
68_Santander,255_El Playón,Total municipal,3753.0,3655.0,85.0,12.0,1.0,0.0,0.0
68_Santander,255_El Playón,Cabecera,1964.0,1891.0,61.0,11.0,1.0,0.0,0.0
68_Santander,255_El Playón,Centro poblado,256.0,251.0,5.0,0.0,0.0,0.0,0.0
68_Santander,255_El Playón,Rural disperso,1533.0,1513.0,19.0,1.0,0.0,0.0,0.0
68_Santander,264_Encino,Total municipal,729.0,702.0,26.0,1.0,0.0,0.0,0.0
68_Santander,264_Encino,Cabecera,168.0,165.0,3.0,0.0,0.0,0.0,0.0
68_Santander,264_Encino,Rural disperso,561.0,537.0,23.0,1.0,0.0,0.0,0.0
68_Santander,266_Enciso,Total municipal,1020.0,966.0,44.0,9.0,1.0,0.0,0.0
68_Santander,266_Enciso,Cabecera,262.0,245.0,11.0,6.0,0.0,0.0,0.0
68_Santander,266_Enciso,Centro poblado,24.0,24.0,0.0,0.0,0.0,0.0,0.0
68_Santander,266_Enciso,Rural disperso,734.0,697.0,33.0,3.0,1.0,0.0,0.0
68_Santander,271_Florián,Total municipal,1548.0,1537.0,11.0,0.0,0.0,0.0,0.0
68_Santander,271_Florián,Cabecera,433.0,425.0,8.0,0.0,0.0,0.0,0.0
68_Santander,271_Florián,Centro poblado,36.0,36.0,0.0,0.0,0.0,0.0,0.0
68_Santander,271_Florián,Rural disperso,1079.0,1076.0,3.0,0.0,0.0,0.0,0.0
68_Santander,276_Floridablanca,Total municipal,80948.0,77499.0,2781.0,560.0,80.0,19.0,9.0
68_Santander,276_Floridablanca,Cabecera,77841.0,74413.0,2764.0,557.0,80.0,18.0,9.0
68_Santander,276_Floridablanca,Centro poblado,1188.0,1178.0,9.0,1.0,0.0,0.0,0.0
68_Santander,276_Floridablanca,Rural disperso,1919.0,1908.0,8.0,2.0,0.0,1.0,0.0
68_Santander,296_Galán,Total municipal,872.0,860.0,12.0,0.0,0.0,0.0,0.0
68_Santander,296_Galán,Cabecera,279.0,274.0,5.0,0.0,0.0,0.0,0.0
68_Santander,296_Galán,Rural disperso,593.0,586.0,7.0,0.0,0.0,0.0,0.0
68_Santander,298_Gámbita,Total municipal,1223.0,1149.0,63.0,8.0,1.0,2.0,0.0
68_Santander,298_Gámbita,Cabecera,215.0,201.0,13.0,1.0,0.0,0.0,0.0
68_Santander,298_Gámbita,Centro poblado,47.0,40.0,6.0,0.0,1.0,0.0,0.0
68_Santander,298_Gámbita,Rural disperso,961.0,908.0,44.0,7.0,0.0,2.0,0.0
68_Santander,307_Girón,Total municipal,43370.0,41236.0,1740.0,337.0,49.0,7.0,1.0
68_Santander,307_Girón,Cabecera,38148.0,36155.0,1622.0,316.0,47.0,7.0,1.0
68_Santander,307_Girón,Centro poblado,1776.0,1739.0,27.0,8.0,2.0,0.0,0.0
68_Santander,307_Girón,Rural disperso,3446.0,3342.0,91.0,13.0,0.0,0.0,0.0
68_Santander,318_Guaca,Total municipal,1668.0,1596.0,64.0,6.0,1.0,1.0,0.0
68_Santander,318_Guaca,Cabecera,448.0,403.0,37.0,6.0,1.0,1.0,0.0
68_Santander,318_Guaca,Centro poblado,9.0,8.0,1.0,0.0,0.0,0.0,0.0
68_Santander,318_Guaca,Rural disperso,1211.0,1185.0,26.0,0.0,0.0,0.0,0.0
68_Santander,320_Guadalupe,Total municipal,1312.0,1256.0,54.0,2.0,0.0,0.0,0.0
68_Santander,320_Guadalupe,Cabecera,518.0,480.0,36.0,2.0,0.0,0.0,0.0
68_Santander,320_Guadalupe,Centro poblado,15.0,15.0,0.0,0.0,0.0,0.0,0.0
68_Santander,320_Guadalupe,Rural disperso,779.0,761.0,18.0,0.0,0.0,0.0,0.0
68_Santander,322_Guapotá,Total municipal,693.0,679.0,12.0,2.0,0.0,0.0,0.0
68_Santander,322_Guapotá,Cabecera,197.0,191.0,4.0,2.0,0.0,0.0,0.0
68_Santander,322_Guapotá,Rural disperso,496.0,488.0,8.0,0.0,0.0,0.0,0.0
68_Santander,324_Guavatá,Total municipal,1414.0,1387.0,20.0,7.0,0.0,0.0,0.0
68_Santander,324_Guavatá,Cabecera,373.0,368.0,4.0,1.0,0.0,0.0,0.0
68_Santander,324_Guavatá,Rural disperso,1041.0,1019.0,16.0,6.0,0.0,0.0,0.0
68_Santander,327_Güepsa,Total municipal,1562.0,1471.0,71.0,14.0,4.0,0.0,2.0
68_Santander,327_Güepsa,Cabecera,960.0,884.0,60.0,12.0,4.0,0.0,0.0
68_Santander,327_Güepsa,Rural disperso,602.0,587.0,11.0,2.0,0.0,0.0,2.0
68_Santander,344_Hato,Total municipal,668.0,567.0,81.0,16.0,3.0,0.0,1.0
68_Santander,344_Hato,Cabecera,217.0,207.0,8.0,0.0,1.0,0.0,1.0
68_Santander,344_Hato,Rural disperso,451.0,360.0,73.0,16.0,2.0,0.0,0.0
68_Santander,368_Jesús María,Total municipal,1065.0,983.0,66.0,12.0,3.0,1.0,0.0
68_Santander,368_Jesús María,Cabecera,231.0,208.0,18.0,3.0,2.0,0.0,0.0
68_Santander,368_Jesús María,Rural disperso,834.0,775.0,48.0,9.0,1.0,1.0,0.0
68_Santander,370_Jordán,Total municipal,322.0,315.0,6.0,1.0,0.0,0.0,0.0
68_Santander,370_Jordán,Cabecera,29.0,28.0,1.0,0.0,0.0,0.0,0.0
68_Santander,370_Jordán,Rural disperso,293.0,287.0,5.0,1.0,0.0,0.0,0.0
68_Santander,377_La Belleza,Total municipal,1744.0,1641.0,94.0,8.0,1.0,0.0,0.0
68_Santander,377_La Belleza,Cabecera,482.0,450.0,30.0,1.0,1.0,0.0,0.0
68_Santander,377_La Belleza,Centro poblado,98.0,89.0,7.0,2.0,0.0,0.0,0.0
68_Santander,377_La Belleza,Rural disperso,1164.0,1102.0,57.0,5.0,0.0,0.0,0.0
68_Santander,385_Landázuri,Total municipal,3073.0,2950.0,113.0,9.0,1.0,0.0,0.0
68_Santander,385_Landázuri,Cabecera,1039.0,979.0,54.0,5.0,1.0,0.0,0.0
68_Santander,385_Landázuri,Centro poblado,298.0,291.0,7.0,0.0,0.0,0.0,0.0
68_Santander,385_Landázuri,Rural disperso,1736.0,1680.0,52.0,4.0,0.0,0.0,0.0
68_Santander,397_La Paz,Total municipal,1405.0,1371.0,26.0,6.0,1.0,0.0,1.0
68_Santander,397_La Paz,Cabecera,237.0,214.0,16.0,5.0,1.0,0.0,1.0
68_Santander,397_La Paz,Centro poblado,92.0,87.0,5.0,0.0,0.0,0.0,0.0
68_Santander,397_La Paz,Rural disperso,1076.0,1070.0,5.0,1.0,0.0,0.0,0.0
68_Santander,406_Lebrija,Total municipal,10311.0,8729.0,1189.0,298.0,60.0,19.0,16.0
68_Santander,406_Lebrija,Cabecera,5010.0,3635.0,1007.0,277.0,58.0,18.0,15.0
68_Santander,406_Lebrija,Centro poblado,188.0,181.0,4.0,3.0,0.0,0.0,0.0
68_Santander,406_Lebrija,Rural disperso,5113.0,4913.0,178.0,18.0,2.0,1.0,1.0
68_Santander,418_Los Santos,Total municipal,3617.0,3515.0,86.0,14.0,2.0,0.0,0.0
68_Santander,418_Los Santos,Cabecera,489.0,464.0,24.0,0.0,1.0,0.0,0.0
68_Santander,418_Los Santos,Centro poblado,110.0,99.0,9.0,1.0,1.0,0.0,0.0
68_Santander,418_Los Santos,Rural disperso,3018.0,2952.0,53.0,13.0,0.0,0.0,0.0
68_Santander,425_Macaravita,Total municipal,672.0,597.0,66.0,9.0,0.0,0.0,0.0
68_Santander,425_Macaravita,Cabecera,103.0,94.0,5.0,4.0,0.0,0.0,0.0
68_Santander,425_Macaravita,Centro poblado,11.0,8.0,3.0,0.0,0.0,0.0,0.0
68_Santander,425_Macaravita,Rural disperso,558.0,495.0,58.0,5.0,0.0,0.0,0.0
68_Santander,432_Málaga,Total municipal,6032.0,5783.0,195.0,38.0,15.0,0.0,1.0
68_Santander,432_Málaga,Cabecera,5236.0,5047.0,144.0,31.0,13.0,0.0,1.0
68_Santander,432_Málaga,Centro poblado,22.0,21.0,1.0,0.0,0.0,0.0,0.0
68_Santander,432_Málaga,Rural disperso,774.0,715.0,50.0,7.0,2.0,0.0,0.0
68_Santander,444_Matanza,Total municipal,1458.0,1431.0,23.0,1.0,1.0,1.0,1.0
68_Santander,444_Matanza,Cabecera,447.0,433.0,13.0,0.0,0.0,1.0,0.0
68_Santander,444_Matanza,Centro poblado,55.0,53.0,2.0,0.0,0.0,0.0,0.0
68_Santander,444_Matanza,Rural disperso,956.0,945.0,8.0,1.0,1.0,0.0,1.0
68_Santander,464_Mogotes,Total municipal,2967.0,2889.0,69.0,8.0,1.0,0.0,0.0
68_Santander,464_Mogotes,Cabecera,1221.0,1180.0,35.0,6.0,0.0,0.0,0.0
68_Santander,464_Mogotes,Centro poblado,43.0,42.0,1.0,0.0,0.0,0.0,0.0
68_Santander,464_Mogotes,Rural disperso,1703.0,1667.0,33.0,2.0,1.0,0.0,0.0
68_Santander,468_Molagavita,Total municipal,1206.0,1161.0,41.0,4.0,0.0,0.0,0.0
68_Santander,468_Molagavita,Cabecera,206.0,190.0,15.0,1.0,0.0,0.0,0.0
68_Santander,468_Molagavita,Centro poblado,11.0,10.0,1.0,0.0,0.0,0.0,0.0
68_Santander,468_Molagavita,Rural disperso,989.0,961.0,25.0,3.0,0.0,0.0,0.0
68_Santander,498_Ocamonte,Total municipal,1423.0,1374.0,46.0,2.0,0.0,1.0,0.0
68_Santander,498_Ocamonte,Cabecera,262.0,254.0,8.0,0.0,0.0,0.0,0.0
68_Santander,498_Ocamonte,Rural disperso,1161.0,1120.0,38.0,2.0,0.0,1.0,0.0
68_Santander,500_Oiba,Total municipal,3318.0,3244.0,64.0,7.0,3.0,0.0,0.0
68_Santander,500_Oiba,Cabecera,1524.0,1503.0,18.0,2.0,1.0,0.0,0.0
68_Santander,500_Oiba,Centro poblado,8.0,7.0,1.0,0.0,0.0,0.0,0.0
68_Santander,500_Oiba,Rural disperso,1786.0,1734.0,45.0,5.0,2.0,0.0,0.0
68_Santander,502_Onzaga,Total municipal,1359.0,1285.0,60.0,12.0,1.0,1.0,0.0
68_Santander,502_Onzaga,Cabecera,421.0,399.0,20.0,2.0,0.0,0.0,0.0
68_Santander,502_Onzaga,Centro poblado,20.0,20.0,0.0,0.0,0.0,0.0,0.0
68_Santander,502_Onzaga,Rural disperso,918.0,866.0,40.0,10.0,1.0,1.0,0.0
68_Santander,522_Palmar,Total municipal,403.0,394.0,7.0,1.0,1.0,0.0,0.0
68_Santander,522_Palmar,Cabecera,162.0,159.0,3.0,0.0,0.0,0.0,0.0
68_Santander,522_Palmar,Rural disperso,241.0,235.0,4.0,1.0,1.0,0.0,0.0
68_Santander,524_Palmas Del Socorro,Total municipal,787.0,768.0,19.0,0.0,0.0,0.0,0.0
68_Santander,524_Palmas Del Socorro,Cabecera,237.0,226.0,11.0,0.0,0.0,0.0,0.0
68_Santander,524_Palmas Del Socorro,Rural disperso,550.0,542.0,8.0,0.0,0.0,0.0,0.0
68_Santander,533_Páramo,Total municipal,1216.0,1164.0,47.0,5.0,0.0,0.0,0.0
68_Santander,533_Páramo,Cabecera,354.0,325.0,25.0,4.0,0.0,0.0,0.0
68_Santander,533_Páramo,Rural disperso,862.0,839.0,22.0,1.0,0.0,0.0,0.0
68_Santander,547_Piedecuesta,Total municipal,44256.0,41340.0,2326.0,434.0,112.0,35.0,9.0
68_Santander,547_Piedecuesta,Cabecera,35447.0,32680.0,2193.0,424.0,107.0,34.0,9.0
68_Santander,547_Piedecuesta,Centro poblado,2970.0,2944.0,23.0,2.0,1.0,0.0,0.0
68_Santander,547_Piedecuesta,Rural disperso,5839.0,5716.0,110.0,8.0,4.0,1.0,0.0
68_Santander,549_Pinchote,Total municipal,1424.0,1280.0,114.0,23.0,7.0,0.0,0.0
68_Santander,549_Pinchote,Cabecera,305.0,285.0,17.0,3.0,0.0,0.0,0.0
68_Santander,549_Pinchote,Centro poblado,103.0,82.0,18.0,1.0,2.0,0.0,0.0
68_Santander,549_Pinchote,Rural disperso,1016.0,913.0,79.0,19.0,5.0,0.0,0.0
68_Santander,572_Puente Nacional,Total municipal,4398.0,4296.0,87.0,10.0,1.0,3.0,1.0
68_Santander,572_Puente Nacional,Cabecera,1727.0,1655.0,57.0,10.0,1.0,3.0,1.0
68_Santander,572_Puente Nacional,Centro poblado,56.0,55.0,1.0,0.0,0.0,0.0,0.0
68_Santander,572_Puente Nacional,Rural disperso,2615.0,2586.0,29.0,0.0,0.0,0.0,0.0
68_Santander,573_Puerto Parra,Total municipal,2082.0,1939.0,115.0,22.0,2.0,2.0,2.0
68_Santander,573_Puerto Parra,Cabecera,760.0,737.0,19.0,4.0,0.0,0.0,0.0
68_Santander,573_Puerto Parra,Centro poblado,678.0,638.0,36.0,3.0,0.0,1.0,0.0
68_Santander,573_Puerto Parra,Rural disperso,644.0,564.0,60.0,15.0,2.0,1.0,2.0
68_Santander,575_Puerto Wilches,Total municipal,9385.0,9224.0,144.0,16.0,1.0,0.0,0.0
68_Santander,575_Puerto Wilches,Cabecera,4641.0,4518.0,109.0,13.0,1.0,0.0,0.0
68_Santander,575_Puerto Wilches,Centro poblado,3479.0,3448.0,30.0,1.0,0.0,0.0,0.0
68_Santander,575_Puerto Wilches,Rural disperso,1265.0,1258.0,5.0,2.0,0.0,0.0,0.0
68_Santander,615_Rionegro,Total municipal,7764.0,7490.0,229.0,39.0,5.0,1.0,0.0
68_Santander,615_Rionegro,Cabecera,1810.0,1685.0,98.0,22.0,4.0,1.0,0.0
68_Santander,615_Rionegro,Centro poblado,1499.0,1410.0,78.0,11.0,0.0,0.0,0.0
68_Santander,615_Rionegro,Rural disperso,4455.0,4395.0,53.0,6.0,1.0,0.0,0.0
68_Santander,655_Sabana De Torres,Total municipal,8307.0,7862.0,388.0,48.0,7.0,2.0,0.0
68_Santander,655_Sabana De Torres,Cabecera,5584.0,5290.0,256.0,32.0,5.0,1.0,0.0
68_Santander,655_Sabana De Torres,Centro poblado,922.0,861.0,54.0,5.0,1.0,1.0,0.0
68_Santander,655_Sabana De Torres,Rural disperso,1801.0,1711.0,78.0,11.0,1.0,0.0,0.0
68_Santander,669_San Andrés,Total municipal,2571.0,2441.0,113.0,16.0,1.0,0.0,0.0
68_Santander,669_San Andrés,Cabecera,935.0,872.0,52.0,10.0,1.0,0.0,0.0
68_Santander,669_San Andrés,Centro poblado,140.0,135.0,4.0,1.0,0.0,0.0,0.0
68_Santander,669_San Andrés,Rural disperso,1496.0,1434.0,57.0,5.0,0.0,0.0,0.0
68_Santander,673_San Benito,Total municipal,907.0,874.0,32.0,1.0,0.0,0.0,0.0
68_Santander,673_San Benito,Cabecera,83.0,80.0,3.0,0.0,0.0,0.0,0.0
68_Santander,673_San Benito,Centro poblado,133.0,132.0,1.0,0.0,0.0,0.0,0.0
68_Santander,673_San Benito,Rural disperso,691.0,662.0,28.0,1.0,0.0,0.0,0.0
68_Santander,679_San Gil,Total municipal,16999.0,15811.0,949.0,181.0,44.0,12.0,2.0
68_Santander,679_San Gil,Cabecera,15136.0,14016.0,889.0,173.0,44.0,12.0,2.0
68_Santander,679_San Gil,Rural disperso,1863.0,1795.0,60.0,8.0,0.0,0.0,0.0
68_Santander,682_San Joaquín,Total municipal,718.0,687.0,31.0,0.0,0.0,0.0,0.0
68_Santander,682_San Joaquín,Cabecera,266.0,251.0,15.0,0.0,0.0,0.0,0.0
68_Santander,682_San Joaquín,Centro poblado,4.0,4.0,0.0,0.0,0.0,0.0,0.0
68_Santander,682_San Joaquín,Rural disperso,448.0,432.0,16.0,0.0,0.0,0.0,0.0
68_Santander,684_San José De Miranda,Total municipal,1234.0,1191.0,38.0,5.0,0.0,0.0,0.0
68_Santander,684_San José De Miranda,Cabecera,277.0,270.0,7.0,0.0,0.0,0.0,0.0
68_Santander,684_San José De Miranda,Centro poblado,86.0,82.0,4.0,0.0,0.0,0.0,0.0
68_Santander,684_San José De Miranda,Rural disperso,871.0,839.0,27.0,5.0,0.0,0.0,0.0
68_Santander,686_San Miguel,Total municipal,787.0,765.0,18.0,4.0,0.0,0.0,0.0
68_Santander,686_San Miguel,Cabecera,210.0,196.0,11.0,3.0,0.0,0.0,0.0
68_Santander,686_San Miguel,Rural disperso,577.0,569.0,7.0,1.0,0.0,0.0,0.0
68_Santander,689_San Vicente De Chucurí,Total municipal,9657.0,9055.0,494.0,83.0,12.0,8.0,5.0
68_Santander,689_San Vicente De Chucurí,Cabecera,3572.0,3264.0,250.0,42.0,5.0,7.0,4.0
68_Santander,689_San Vicente De Chucurí,Centro poblado,980.0,932.0,41.0,6.0,0.0,0.0,1.0
68_Santander,689_San Vicente De Chucurí,Rural disperso,5105.0,4859.0,203.0,35.0,7.0,1.0,0.0
68_Santander,705_Santa Bárbara,Total municipal,716.0,690.0,23.0,3.0,0.0,0.0,0.0
68_Santander,705_Santa Bárbara,Cabecera,81.0,74.0,5.0,2.0,0.0,0.0,0.0
68_Santander,705_Santa Bárbara,Rural disperso,635.0,616.0,18.0,1.0,0.0,0.0,0.0
68_Santander,720_Santa Helena Del Opón,Total municipal,1097.0,1091.0,6.0,0.0,0.0,0.0,0.0
68_Santander,720_Santa Helena Del Opón,Cabecera,271.0,270.0,1.0,0.0,0.0,0.0,0.0
68_Santander,720_Santa Helena Del Opón,Centro poblado,251.0,250.0,1.0,0.0,0.0,0.0,0.0
68_Santander,720_Santa Helena Del Opón,Rural disperso,575.0,571.0,4.0,0.0,0.0,0.0,0.0
68_Santander,745_Simacota,Total municipal,2407.0,2336.0,59.0,12.0,0.0,0.0,0.0
68_Santander,745_Simacota,Cabecera,645.0,620.0,17.0,8.0,0.0,0.0,0.0
68_Santander,745_Simacota,Centro poblado,93.0,90.0,2.0,1.0,0.0,0.0,0.0
68_Santander,745_Simacota,Rural disperso,1669.0,1626.0,40.0,3.0,0.0,0.0,0.0
68_Santander,755_Socorro,Total municipal,8938.0,8627.0,263.0,40.0,2.0,2.0,4.0
68_Santander,755_Socorro,Cabecera,7417.0,7135.0,235.0,39.0,2.0,2.0,4.0
68_Santander,755_Socorro,Centro poblado,13.0,12.0,1.0,0.0,0.0,0.0,0.0
68_Santander,755_Socorro,Rural disperso,1508.0,1480.0,27.0,1.0,0.0,0.0,0.0
68_Santander,770_Suaita,Total municipal,3201.0,3117.0,76.0,6.0,2.0,0.0,0.0
68_Santander,770_Suaita,Cabecera,715.0,708.0,7.0,0.0,0.0,0.0,0.0
68_Santander,770_Suaita,Centro poblado,738.0,736.0,2.0,0.0,0.0,0.0,0.0
68_Santander,770_Suaita,Rural disperso,1748.0,1673.0,67.0,6.0,2.0,0.0,0.0
68_Santander,773_Sucre,Total municipal,1953.0,1914.0,32.0,6.0,1.0,0.0,0.0
68_Santander,773_Sucre,Cabecera,169.0,153.0,11.0,4.0,1.0,0.0,0.0
68_Santander,773_Sucre,Centro poblado,364.0,353.0,9.0,2.0,0.0,0.0,0.0
68_Santander,773_Sucre,Rural disperso,1420.0,1408.0,12.0,0.0,0.0,0.0,0.0
68_Santander,780_Suratá,Total municipal,1071.0,1032.0,33.0,5.0,0.0,1.0,0.0
68_Santander,780_Suratá,Cabecera,283.0,261.0,18.0,3.0,0.0,1.0,0.0
68_Santander,780_Suratá,Centro poblado,57.0,54.0,3.0,0.0,0.0,0.0,0.0
68_Santander,780_Suratá,Rural disperso,731.0,717.0,12.0,2.0,0.0,0.0,0.0
68_Santander,820_Tona,Total municipal,2078.0,2043.0,31.0,4.0,0.0,0.0,0.0
68_Santander,820_Tona,Cabecera,194.0,190.0,3.0,1.0,0.0,0.0,0.0
68_Santander,820_Tona,Centro poblado,356.0,348.0,7.0,1.0,0.0,0.0,0.0
68_Santander,820_Tona,Rural disperso,1528.0,1505.0,21.0,2.0,0.0,0.0,0.0
68_Santander,855_Valle De San José,Total municipal,1648.0,1536.0,89.0,17.0,6.0,0.0,0.0
68_Santander,855_Valle De San José,Cabecera,690.0,627.0,49.0,9.0,5.0,0.0,0.0
68_Santander,855_Valle De San José,Rural disperso,958.0,909.0,40.0,8.0,1.0,0.0,0.0
68_Santander,861_Vélez,Total municipal,6495.0,6246.0,198.0,38.0,10.0,2.0,1.0
68_Santander,861_Vélez,Cabecera,3539.0,3316.0,172.0,38.0,10.0,2.0,1.0
68_Santander,861_Vélez,Centro poblado,390.0,384.0,6.0,0.0,0.0,0.0,0.0
68_Santander,861_Vélez,Rural disperso,2566.0,2546.0,20.0,0.0,0.0,0.0,0.0
68_Santander,867_Vetas,Total municipal,539.0,505.0,30.0,4.0,0.0,0.0,0.0
68_Santander,867_Vetas,Cabecera,206.0,185.0,18.0,3.0,0.0,0.0,0.0
68_Santander,867_Vetas,Rural disperso,333.0,320.0,12.0,1.0,0.0,0.0,0.0
68_Santander,872_Villanueva,Total municipal,2093.0,2052.0,35.0,6.0,0.0,0.0,0.0
68_Santander,872_Villanueva,Cabecera,1425.0,1400.0,23.0,2.0,0.0,0.0,0.0
68_Santander,872_Villanueva,Rural disperso,668.0,652.0,12.0,4.0,0.0,0.0,0.0
68_Santander,895_Zapatoca,Total municipal,2848.0,2812.0,32.0,3.0,1.0,0.0,0.0
68_Santander,895_Zapatoca,Cabecera,1935.0,1902.0,29.0,3.0,1.0,0.0,0.0
68_Santander,895_Zapatoca,Centro poblado,132.0,131.0,1.0,0.0,0.0,0.0,0.0
68_Santander,895_Zapatoca,Rural disperso,781.0,779.0,2.0,0.0,0.0,0.0,0.0
70_Sucre,001_Sincelejo,Total municipal,74405.0,73572.0,691.0,117.0,23.0,2.0,0.0
70_Sucre,001_Sincelejo,Cabecera,67248.0,66460.0,656.0,108.0,22.0,2.0,0.0
70_Sucre,001_Sincelejo,Centro poblado,4939.0,4907.0,24.0,7.0,1.0,0.0,0.0
70_Sucre,001_Sincelejo,Rural disperso,2218.0,2205.0,11.0,2.0,0.0,0.0,0.0
70_Sucre,110_Buenavista,Total municipal,2596.0,2534.0,54.0,8.0,0.0,0.0,0.0
70_Sucre,110_Buenavista,Cabecera,2134.0,2074.0,52.0,8.0,0.0,0.0,0.0
70_Sucre,110_Buenavista,Centro poblado,212.0,211.0,1.0,0.0,0.0,0.0,0.0
70_Sucre,110_Buenavista,Rural disperso,250.0,249.0,1.0,0.0,0.0,0.0,0.0
70_Sucre,124_Caimito,Total municipal,3312.0,2904.0,332.0,61.0,14.0,1.0,0.0
70_Sucre,124_Caimito,Cabecera,999.0,935.0,60.0,4.0,0.0,0.0,0.0
70_Sucre,124_Caimito,Centro poblado,1543.0,1320.0,171.0,41.0,10.0,1.0,0.0
70_Sucre,124_Caimito,Rural disperso,770.0,649.0,101.0,16.0,4.0,0.0,0.0
70_Sucre,204_Colosó,Total municipal,2122.0,1965.0,130.0,26.0,1.0,0.0,0.0
70_Sucre,204_Colosó,Cabecera,931.0,863.0,53.0,14.0,1.0,0.0,0.0
70_Sucre,204_Colosó,Centro poblado,665.0,600.0,54.0,11.0,0.0,0.0,0.0
70_Sucre,204_Colosó,Rural disperso,526.0,502.0,23.0,1.0,0.0,0.0,0.0
70_Sucre,215_Corozal,Total municipal,17781.0,16991.0,663.0,108.0,19.0,0.0,0.0
70_Sucre,215_Corozal,Cabecera,13829.0,13262.0,483.0,70.0,14.0,0.0,0.0
70_Sucre,215_Corozal,Centro poblado,3102.0,2915.0,150.0,32.0,5.0,0.0,0.0
70_Sucre,215_Corozal,Rural disperso,850.0,814.0,30.0,6.0,0.0,0.0,0.0
70_Sucre,221_Coveñas,Total municipal,4455.0,4141.0,269.0,40.0,4.0,1.0,0.0
70_Sucre,221_Coveñas,Cabecera,2551.0,2377.0,150.0,23.0,1.0,0.0,0.0
70_Sucre,221_Coveñas,Centro poblado,1108.0,1027.0,68.0,10.0,3.0,0.0,0.0
70_Sucre,221_Coveñas,Rural disperso,796.0,737.0,51.0,7.0,0.0,1.0,0.0
70_Sucre,230_Chalán,Total municipal,1112.0,1073.0,34.0,5.0,0.0,0.0,0.0
70_Sucre,230_Chalán,Cabecera,711.0,679.0,27.0,5.0,0.0,0.0,0.0
70_Sucre,230_Chalán,Centro poblado,153.0,148.0,5.0,0.0,0.0,0.0,0.0
70_Sucre,230_Chalán,Rural disperso,248.0,246.0,2.0,0.0,0.0,0.0,0.0
70_Sucre,233_El Roble,Total municipal,2652.0,2619.0,30.0,3.0,0.0,0.0,0.0
70_Sucre,233_El Roble,Cabecera,1159.0,1138.0,20.0,1.0,0.0,0.0,0.0
70_Sucre,233_El Roble,Centro poblado,1259.0,1248.0,9.0,2.0,0.0,0.0,0.0
70_Sucre,233_El Roble,Rural disperso,234.0,233.0,1.0,0.0,0.0,0.0,0.0
70_Sucre,235_Galeras,Total municipal,5204.0,4522.0,575.0,85.0,20.0,2.0,0.0
70_Sucre,235_Galeras,Cabecera,3001.0,2561.0,368.0,57.0,13.0,2.0,0.0
70_Sucre,235_Galeras,Centro poblado,1124.0,987.0,115.0,18.0,4.0,0.0,0.0
70_Sucre,235_Galeras,Rural disperso,1079.0,974.0,92.0,10.0,3.0,0.0,0.0
70_Sucre,265_Guaranda,Total municipal,3984.0,3763.0,186.0,27.0,7.0,1.0,0.0
70_Sucre,265_Guaranda,Cabecera,1781.0,1708.0,65.0,7.0,1.0,0.0,0.0
70_Sucre,265_Guaranda,Centro poblado,482.0,453.0,26.0,3.0,0.0,0.0,0.0
70_Sucre,265_Guaranda,Rural disperso,1721.0,1602.0,95.0,17.0,6.0,1.0,0.0
70_Sucre,400_La Unión,Total municipal,3057.0,2912.0,123.0,16.0,5.0,0.0,1.0
70_Sucre,400_La Unión,Cabecera,1565.0,1521.0,35.0,5.0,4.0,0.0,0.0
70_Sucre,400_La Unión,Centro poblado,375.0,355.0,18.0,1.0,1.0,0.0,0.0
70_Sucre,400_La Unión,Rural disperso,1117.0,1036.0,70.0,10.0,0.0,0.0,1.0
70_Sucre,418_Los Palmitos,Total municipal,6214.0,6007.0,181.0,23.0,3.0,0.0,0.0
70_Sucre,418_Los Palmitos,Cabecera,2949.0,2774.0,154.0,20.0,1.0,0.0,0.0
