Departamento,Municipio,"Total, Cabecera, Centro poblado, Rural disperso",Total viviendas ocupadas con personas presentes,Inodoro conectado al alcantarillado*,Inodoro conectado a pozo séptico,Inodoro sin conexión,Letrina,Inodoro con descarga directa a fuentes de agua (bajamar),No tiene servicio sanitario,Sin información
68_Santander,245_El Guacamayo,Cabecera,202.0,190.0,3.0,2.0,0.0,3.0,3.0,1.0
68_Santander,245_El Guacamayo,Centro poblado,68.0,57.0,3.0,2.0,0.0,3.0,2.0,1.0
68_Santander,245_El Guacamayo,Rural disperso,326.0,12.0,103.0,117.0,6.0,37.0,51.0,0.0
68_Santander,250_El Peñón,Total municipal,1201.0,257.0,472.0,88.0,120.0,2.0,247.0,15.0
68_Santander,250_El Peñón,Cabecera,222.0,202.0,9.0,2.0,2.0,0.0,4.0,3.0
68_Santander,250_El Peñón,Centro poblado,113.0,43.0,55.0,4.0,0.0,1.0,10.0,0.0
68_Santander,250_El Peñón,Rural disperso,866.0,12.0,408.0,82.0,118.0,1.0,233.0,12.0
68_Santander,255_El Playón,Total municipal,3753.0,1998.0,717.0,259.0,10.0,565.0,196.0,8.0
68_Santander,255_El Playón,Cabecera,1964.0,1785.0,26.0,11.0,1.0,131.0,3.0,7.0
68_Santander,255_El Playón,Centro poblado,256.0,178.0,37.0,3.0,0.0,38.0,0.0,0.0
68_Santander,255_El Playón,Rural disperso,1533.0,35.0,654.0,245.0,9.0,396.0,193.0,1.0
68_Santander,264_Encino,Total municipal,729.0,155.0,432.0,68.0,2.0,1.0,64.0,7.0
68_Santander,264_Encino,Cabecera,168.0,153.0,8.0,1.0,0.0,1.0,2.0,3.0
68_Santander,264_Encino,Rural disperso,561.0,2.0,424.0,67.0,2.0,0.0,62.0,4.0
68_Santander,266_Enciso,Total municipal,1020.0,286.0,668.0,8.0,12.0,2.0,40.0,4.0
68_Santander,266_Enciso,Cabecera,262.0,258.0,2.0,0.0,0.0,0.0,1.0,1.0
68_Santander,266_Enciso,Centro poblado,24.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0
68_Santander,266_Enciso,Rural disperso,734.0,6.0,664.0,8.0,12.0,2.0,39.0,3.0
68_Santander,271_Florián,Total municipal,1548.0,439.0,834.0,71.0,5.0,0.0,197.0,2.0
68_Santander,271_Florián,Cabecera,433.0,413.0,15.0,0.0,1.0,0.0,3.0,1.0
68_Santander,271_Florián,Centro poblado,36.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0
68_Santander,271_Florián,Rural disperso,1079.0,6.0,803.0,71.0,4.0,0.0,194.0,1.0
68_Santander,276_Floridablanca,Total municipal,80948.0,75679.0,3094.0,353.0,14.0,974.0,60.0,774.0
68_Santander,276_Floridablanca,Cabecera,77841.0,75053.0,899.0,224.0,9.0,864.0,50.0,742.0
68_Santander,276_Floridablanca,Centro poblado,1188.0,523.0,633.0,6.0,2.0,8.0,1.0,15.0
68_Santander,276_Floridablanca,Rural disperso,1919.0,103.0,1562.0,123.0,3.0,102.0,9.0,17.0
68_Santander,296_Galán,Total municipal,872.0,270.0,438.0,69.0,0.0,19.0,73.0,3.0
68_Santander,296_Galán,Cabecera,279.0,268.0,5.0,0.0,0.0,0.0,5.0,1.0
68_Santander,296_Galán,Rural disperso,593.0,2.0,433.0,69.0,0.0,19.0,68.0,2.0
68_Santander,298_Gámbita,Total municipal,1223.0,252.0,512.0,102.0,25.0,20.0,298.0,14.0
68_Santander,298_Gámbita,Cabecera,215.0,199.0,3.0,0.0,0.0,0.0,2.0,11.0
68_Santander,298_Gámbita,Centro poblado,47.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0
68_Santander,298_Gámbita,Rural disperso,961.0,7.0,508.0,102.0,25.0,20.0,296.0,3.0
68_Santander,307_Girón,Total municipal,43370.0,36811.0,4680.0,280.0,44.0,1166.0,176.0,213.0
68_Santander,307_Girón,Cabecera,38148.0,36223.0,1024.0,122.0,7.0,544.0,33.0,195.0
68_Santander,307_Girón,Centro poblado,1776.0,520.0,667.0,45.0,2.0,519.0,11.0,12.0
68_Santander,307_Girón,Rural disperso,3446.0,68.0,2989.0,113.0,35.0,103.0,132.0,6.0
68_Santander,318_Guaca,Total municipal,1668.0,468.0,1114.0,18.0,4.0,2.0,59.0,3.0
68_Santander,318_Guaca,Cabecera,448.0,433.0,10.0,0.0,0.0,2.0,0.0,3.0
68_Santander,318_Guaca,Centro poblado,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
68_Santander,318_Guaca,Rural disperso,1211.0,28.0,1102.0,18.0,4.0,0.0,59.0,0.0
68_Santander,320_Guadalupe,Total municipal,1312.0,472.0,480.0,226.0,2.0,7.0,114.0,11.0
68_Santander,320_Guadalupe,Cabecera,518.0,462.0,43.0,0.0,0.0,5.0,2.0,6.0
68_Santander,320_Guadalupe,Centro poblado,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
68_Santander,320_Guadalupe,Rural disperso,779.0,9.0,423.0,226.0,2.0,2.0,112.0,5.0
68_Santander,322_Guapotá,Total municipal,693.0,173.0,478.0,10.0,0.0,1.0,6.0,25.0
68_Santander,322_Guapotá,Cabecera,197.0,169.0,15.0,0.0,0.0,0.0,3.0,10.0
68_Santander,322_Guapotá,Rural disperso,496.0,4.0,463.0,10.0,0.0,1.0,3.0,15.0
68_Santander,324_Guavatá,Total municipal,1414.0,336.0,897.0,18.0,3.0,5.0,133.0,22.0
68_Santander,324_Guavatá,Cabecera,373.0,323.0,29.0,0.0,0.0,0.0,1.0,20.0
68_Santander,324_Guavatá,Rural disperso,1041.0,13.0,868.0,18.0,3.0,5.0,132.0,2.0
68_Santander,327_Güepsa,Total municipal,1562.0,951.0,512.0,9.0,0.0,8.0,76.0,6.0
68_Santander,327_Güepsa,Cabecera,960.0,904.0,51.0,0.0,0.0,2.0,2.0,1.0
68_Santander,327_Güepsa,Rural disperso,602.0,47.0,461.0,9.0,0.0,6.0,74.0,5.0
68_Santander,344_Hato,Total municipal,668.0,191.0,437.0,17.0,1.0,2.0,20.0,0.0
68_Santander,344_Hato,Cabecera,217.0,189.0,27.0,0.0,0.0,1.0,0.0,0.0
68_Santander,344_Hato,Rural disperso,451.0,2.0,410.0,17.0,1.0,1.0,20.0,0.0
68_Santander,368_Jesús María,Total municipal,1065.0,229.0,734.0,25.0,7.0,0.0,67.0,3.0
68_Santander,368_Jesús María,Cabecera,231.0,226.0,3.0,0.0,1.0,0.0,0.0,1.0
68_Santander,368_Jesús María,Rural disperso,834.0,3.0,731.0,25.0,6.0,0.0,67.0,2.0
68_Santander,370_Jordán,Total municipal,322.0,20.0,238.0,5.0,1.0,0.0,58.0,0.0
68_Santander,370_Jordán,Cabecera,29.0,17.0,10.0,0.0,0.0,0.0,2.0,0.0
68_Santander,370_Jordán,Rural disperso,293.0,3.0,228.0,5.0,1.0,0.0,56.0,0.0
68_Santander,377_La Belleza,Total municipal,1744.0,454.0,816.0,96.0,2.0,326.0,47.0,3.0
68_Santander,377_La Belleza,Cabecera,482.0,426.0,22.0,3.0,0.0,25.0,4.0,2.0
68_Santander,377_La Belleza,Centro poblado,98.0,10.0,75.0,0.0,0.0,13.0,0.0,0.0
68_Santander,377_La Belleza,Rural disperso,1164.0,18.0,719.0,93.0,2.0,288.0,43.0,1.0
68_Santander,385_Landázuri,Total municipal,3073.0,1273.0,923.0,420.0,12.0,181.0,248.0,16.0
68_Santander,385_Landázuri,Cabecera,1039.0,980.0,30.0,4.0,2.0,3.0,11.0,9.0
68_Santander,385_Landázuri,Centro poblado,298.0,113.0,89.0,21.0,2.0,56.0,16.0,1.0
68_Santander,385_Landázuri,Rural disperso,1736.0,180.0,804.0,395.0,8.0,122.0,221.0,6.0
68_Santander,397_La Paz,Total municipal,1405.0,239.0,925.0,76.0,4.0,1.0,151.0,9.0
68_Santander,397_La Paz,Cabecera,237.0,212.0,15.0,0.0,2.0,0.0,0.0,8.0
68_Santander,397_La Paz,Centro poblado,92.0,18.0,71.0,0.0,1.0,0.0,2.0,0.0
68_Santander,397_La Paz,Rural disperso,1076.0,9.0,839.0,76.0,1.0,1.0,149.0,1.0
68_Santander,406_Lebrija,Total municipal,10311.0,4785.0,4755.0,411.0,19.0,131.0,159.0,51.0
68_Santander,406_Lebrija,Cabecera,5010.0,4704.0,211.0,19.0,5.0,12.0,13.0,46.0
68_Santander,406_Lebrija,Centro poblado,188.0,42.0,92.0,13.0,0.0,37.0,3.0,1.0
68_Santander,406_Lebrija,Rural disperso,5113.0,39.0,4452.0,379.0,14.0,82.0,143.0,4.0
68_Santander,418_Los Santos,Total municipal,3617.0,407.0,2747.0,114.0,10.0,6.0,305.0,28.0
68_Santander,418_Los Santos,Cabecera,489.0,357.0,96.0,13.0,0.0,0.0,3.0,20.0
68_Santander,418_Los Santos,Centro poblado,110.0,16.0,92.0,1.0,0.0,0.0,1.0,0.0
68_Santander,418_Los Santos,Rural disperso,3018.0,34.0,2559.0,100.0,10.0,6.0,301.0,8.0
68_Santander,425_Macaravita,Total municipal,672.0,107.0,464.0,11.0,1.0,0.0,80.0,9.0
68_Santander,425_Macaravita,Cabecera,103.0,92.0,6.0,0.0,0.0,0.0,0.0,5.0
68_Santander,425_Macaravita,Centro poblado,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
68_Santander,425_Macaravita,Rural disperso,558.0,5.0,457.0,11.0,1.0,0.0,80.0,4.0
68_Santander,432_Málaga,Total municipal,6032.0,5154.0,767.0,18.0,1.0,12.0,35.0,45.0
68_Santander,432_Málaga,Cabecera,5236.0,5130.0,46.0,2.0,0.0,10.0,5.0,43.0
68_Santander,432_Málaga,Centro poblado,22.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0
68_Santander,432_Málaga,Rural disperso,774.0,7.0,717.0,15.0,1.0,2.0,30.0,2.0
68_Santander,444_Matanza,Total municipal,1458.0,496.0,629.0,279.0,11.0,10.0,28.0,5.0
68_Santander,444_Matanza,Cabecera,447.0,427.0,13.0,1.0,0.0,2.0,1.0,3.0
68_Santander,444_Matanza,Centro poblado,55.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0
68_Santander,444_Matanza,Rural disperso,956.0,21.0,609.0,278.0,11.0,8.0,27.0,2.0
68_Santander,464_Mogotes,Total municipal,2967.0,1206.0,1315.0,85.0,3.0,3.0,349.0,6.0
68_Santander,464_Mogotes,Cabecera,1221.0,1181.0,26.0,2.0,2.0,1.0,4.0,5.0
68_Santander,464_Mogotes,Centro poblado,43.0,19.0,15.0,5.0,0.0,0.0,4.0,0.0
68_Santander,464_Mogotes,Rural disperso,1703.0,6.0,1274.0,78.0,1.0,2.0,341.0,1.0
68_Santander,468_Molagavita,Total municipal,1206.0,210.0,834.0,36.0,1.0,5.0,118.0,2.0
68_Santander,468_Molagavita,Cabecera,206.0,198.0,4.0,0.0,0.0,2.0,0.0,2.0
68_Santander,468_Molagavita,Centro poblado,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
68_Santander,468_Molagavita,Rural disperso,989.0,2.0,829.0,36.0,1.0,3.0,118.0,0.0
68_Santander,498_Ocamonte,Total municipal,1423.0,248.0,1040.0,71.0,2.0,4.0,54.0,4.0
68_Santander,498_Ocamonte,Cabecera,262.0,245.0,9.0,2.0,1.0,1.0,1.0,3.0
68_Santander,498_Ocamonte,Rural disperso,1161.0,3.0,1031.0,69.0,1.0,3.0,53.0,1.0
68_Santander,500_Oiba,Total municipal,3318.0,1484.0,1467.0,212.0,13.0,19.0,111.0,12.0
68_Santander,500_Oiba,Cabecera,1524.0,1458.0,42.0,2.0,1.0,9.0,3.0,9.0
68_Santander,500_Oiba,Centro poblado,8.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
68_Santander,500_Oiba,Rural disperso,1786.0,26.0,1418.0,209.0,12.0,10.0,108.0,3.0
68_Santander,502_Onzaga,Total municipal,1359.0,398.0,694.0,64.0,6.0,8.0,177.0,12.0
68_Santander,502_Onzaga,Cabecera,421.0,388.0,18.0,0.0,1.0,0.0,3.0,11.0
68_Santander,502_Onzaga,Centro poblado,20.0,1.0,16.0,0.0,0.0,1.0,2.0,0.0
68_Santander,502_Onzaga,Rural disperso,918.0,9.0,660.0,64.0,5.0,7.0,172.0,1.0
68_Santander,522_Palmar,Total municipal,403.0,169.0,211.0,13.0,0.0,3.0,7.0,0.0
68_Santander,522_Palmar,Cabecera,162.0,152.0,7.0,1.0,0.0,2.0,0.0,0.0
68_Santander,522_Palmar,Rural disperso,241.0,17.0,204.0,12.0,0.0,1.0,7.0,0.0
68_Santander,524_Palmas Del Socorro,Total municipal,787.0,239.0,526.0,8.0,1.0,1.0,12.0,0.0
68_Santander,524_Palmas Del Socorro,Cabecera,237.0,231.0,6.0,0.0,0.0,0.0,0.0,0.0
68_Santander,524_Palmas Del Socorro,Rural disperso,550.0,8.0,520.0,8.0,1.0,1.0,12.0,0.0
68_Santander,533_Páramo,Total municipal,1216.0,355.0,832.0,9.0,0.0,0.0,18.0,2.0
68_Santander,533_Páramo,Cabecera,354.0,348.0,4.0,0.0,0.0,0.0,0.0,2.0
68_Santander,533_Páramo,Rural disperso,862.0,7.0,828.0,9.0,0.0,0.0,18.0,0.0
68_Santander,547_Piedecuesta,Total municipal,44256.0,35379.0,7907.0,436.0,53.0,107.0,87.0,287.0
68_Santander,547_Piedecuesta,Cabecera,35447.0,34442.0,639.0,16.0,4.0,54.0,19.0,273.0
68_Santander,547_Piedecuesta,Centro poblado,2970.0,841.0,2010.0,24.0,39.0,29.0,23.0,4.0
68_Santander,547_Piedecuesta,Rural disperso,5839.0,96.0,5258.0,396.0,10.0,24.0,45.0,10.0
68_Santander,549_Pinchote,Total municipal,1424.0,469.0,905.0,24.0,1.0,0.0,20.0,5.0
68_Santander,549_Pinchote,Cabecera,305.0,297.0,4.0,0.0,0.0,0.0,2.0,2.0
68_Santander,549_Pinchote,Centro poblado,103.0,100.0,0.0,2.0,0.0,0.0,0.0,1.0
68_Santander,549_Pinchote,Rural disperso,1016.0,72.0,901.0,22.0,1.0,0.0,18.0,2.0
68_Santander,572_Puente Nacional,Total municipal,4398.0,1678.0,2394.0,141.0,16.0,13.0,102.0,54.0
68_Santander,572_Puente Nacional,Cabecera,1727.0,1635.0,40.0,6.0,3.0,5.0,0.0,38.0
68_Santander,572_Puente Nacional,Centro poblado,56.0,9.0,44.0,0.0,0.0,0.0,1.0,2.0
68_Santander,572_Puente Nacional,Rural disperso,2615.0,34.0,2310.0,135.0,13.0,8.0,101.0,14.0
68_Santander,573_Puerto Parra,Total municipal,2082.0,1326.0,485.0,110.0,8.0,27.0,106.0,20.0
68_Santander,573_Puerto Parra,Cabecera,760.0,653.0,30.0,30.0,0.0,13.0,16.0,18.0
68_Santander,573_Puerto Parra,Centro poblado,678.0,581.0,66.0,7.0,1.0,9.0,14.0,0.0
68_Santander,573_Puerto Parra,Rural disperso,644.0,92.0,389.0,73.0,7.0,5.0,76.0,2.0
68_Santander,575_Puerto Wilches,Total municipal,9385.0,5768.0,2007.0,135.0,33.0,251.0,1158.0,33.0
68_Santander,575_Puerto Wilches,Cabecera,4641.0,3981.0,222.0,17.0,1.0,158.0,234.0,28.0
68_Santander,575_Puerto Wilches,Centro poblado,3479.0,1756.0,1246.0,73.0,16.0,45.0,340.0,3.0
68_Santander,575_Puerto Wilches,Rural disperso,1265.0,31.0,539.0,45.0,16.0,48.0,584.0,2.0
68_Santander,615_Rionegro,Total municipal,7764.0,2971.0,3346.0,1027.0,12.0,223.0,135.0,50.0
68_Santander,615_Rionegro,Cabecera,1810.0,1747.0,19.0,5.0,0.0,7.0,6.0,26.0
68_Santander,615_Rionegro,Centro poblado,1499.0,1090.0,258.0,53.0,1.0,52.0,42.0,3.0
68_Santander,615_Rionegro,Rural disperso,4455.0,134.0,3069.0,969.0,11.0,164.0,87.0,21.0
68_Santander,655_Sabana De Torres,Total municipal,8307.0,5310.0,2371.0,126.0,7.0,70.0,376.0,47.0
68_Santander,655_Sabana De Torres,Cabecera,5584.0,4702.0,596.0,62.0,4.0,30.0,149.0,41.0
68_Santander,655_Sabana De Torres,Centro poblado,922.0,552.0,274.0,13.0,2.0,10.0,66.0,5.0
68_Santander,655_Sabana De Torres,Rural disperso,1801.0,56.0,1501.0,51.0,1.0,30.0,161.0,1.0
68_Santander,669_San Andrés,Total municipal,2571.0,1001.0,1383.0,51.0,3.0,29.0,92.0,12.0
68_Santander,669_San Andrés,Cabecera,935.0,889.0,10.0,1.0,0.0,25.0,0.0,10.0
68_Santander,669_San Andrés,Centro poblado,140.0,101.0,33.0,3.0,1.0,0.0,0.0,2.0
68_Santander,669_San Andrés,Rural disperso,1496.0,11.0,1340.0,47.0,2.0,4.0,92.0,0.0
68_Santander,673_San Benito,Total municipal,907.0,91.0,621.0,62.0,2.0,6.0,125.0,0.0
68_Santander,673_San Benito,Cabecera,83.0,80.0,2.0,0.0,0.0,0.0,1.0,0.0
68_Santander,673_San Benito,Centro poblado,133.0,6.0,91.0,13.0,0.0,0.0,23.0,0.0
68_Santander,673_San Benito,Rural disperso,691.0,5.0,528.0,49.0,2.0,6.0,101.0,0.0
68_Santander,679_San Gil,Total municipal,16999.0,14847.0,1858.0,37.0,4.0,44.0,53.0,156.0
68_Santander,679_San Gil,Cabecera,15136.0,14751.0,169.0,9.0,3.0,38.0,16.0,150.0
68_Santander,679_San Gil,Rural disperso,1863.0,96.0,1689.0,28.0,1.0,6.0,37.0,6.0
68_Santander,682_San Joaquín,Total municipal,718.0,250.0,399.0,22.0,0.0,3.0,33.0,11.0
68_Santander,682_San Joaquín,Cabecera,266.0,248.0,7.0,1.0,0.0,1.0,0.0,9.0
68_Santander,682_San Joaquín,Centro poblado,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
68_Santander,682_San Joaquín,Rural disperso,448.0,0.0,390.0,21.0,0.0,2.0,33.0,2.0
68_Santander,684_San José De Miranda,Total municipal,1234.0,350.0,793.0,16.0,15.0,6.0,54.0,0.0
68_Santander,684_San José De Miranda,Cabecera,277.0,267.0,9.0,0.0,0.0,1.0,0.0,0.0
68_Santander,684_San José De Miranda,Centro poblado,86.0,75.0,11.0,0.0,0.0,0.0,0.0,0.0
68_Santander,684_San José De Miranda,Rural disperso,871.0,8.0,773.0,16.0,15.0,5.0,54.0,0.0
68_Santander,686_San Miguel,Total municipal,787.0,189.0,569.0,5.0,1.0,0.0,23.0,0.0
68_Santander,686_San Miguel,Cabecera,210.0,184.0,24.0,1.0,1.0,0.0,0.0,0.0
68_Santander,686_San Miguel,Rural disperso,577.0,5.0,545.0,4.0,0.0,0.0,23.0,0.0
68_Santander,689_San Vicente De Chucurí,Total municipal,9657.0,3992.0,2973.0,2159.0,22.0,75.0,415.0,21.0
68_Santander,689_San Vicente De Chucurí,Cabecera,3572.0,3441.0,52.0,18.0,3.0,30.0,13.0,15.0
68_Santander,689_San Vicente De Chucurí,Centro poblado,980.0,496.0,363.0,81.0,2.0,8.0,26.0,4.0
68_Santander,689_San Vicente De Chucurí,Rural disperso,5105.0,55.0,2558.0,2060.0,17.0,37.0,376.0,2.0
68_Santander,705_Santa Bárbara,Total municipal,716.0,90.0,463.0,125.0,1.0,3.0,34.0,0.0
68_Santander,705_Santa Bárbara,Cabecera,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,705_Santa Bárbara,Rural disperso,635.0,9.0,463.0,125.0,1.0,3.0,34.0,0.0
68_Santander,720_Santa Helena Del Opón,Total municipal,1097.0,489.0,102.0,31.0,1.0,296.0,175.0,3.0
68_Santander,720_Santa Helena Del Opón,Cabecera,271.0,241.0,13.0,5.0,0.0,8.0,1.0,3.0
68_Santander,720_Santa Helena Del Opón,Centro poblado,251.0,232.0,6.0,1.0,0.0,2.0,10.0,0.0
68_Santander,720_Santa Helena Del Opón,Rural disperso,575.0,16.0,83.0,25.0,1.0,286.0,164.0,0.0
68_Santander,745_Simacota,Total municipal,2407.0,664.0,997.0,493.0,5.0,23.0,205.0,20.0
68_Santander,745_Simacota,Cabecera,645.0,623.0,2.0,1.0,0.0,1.0,3.0,15.0
68_Santander,745_Simacota,Centro poblado,93.0,8.0,53.0,21.0,0.0,7.0,4.0,0.0
68_Santander,745_Simacota,Rural disperso,1669.0,33.0,942.0,471.0,5.0,15.0,198.0,5.0
68_Santander,755_Socorro,Total municipal,8938.0,7201.0,1503.0,25.0,3.0,30.0,20.0,156.0
68_Santander,755_Socorro,Cabecera,7417.0,7171.0,72.0,3.0,1.0,6.0,12.0,152.0
68_Santander,755_Socorro,Centro poblado,13.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
68_Santander,755_Socorro,Rural disperso,1508.0,29.0,1419.0,22.0,2.0,24.0,8.0,4.0
68_Santander,770_Suaita,Total municipal,3201.0,1131.0,1465.0,238.0,6.0,232.0,121.0,8.0
68_Santander,770_Suaita,Cabecera,715.0,601.0,72.0,5.0,2.0,28.0,3.0,4.0
68_Santander,770_Suaita,Centro poblado,738.0,504.0,89.0,66.0,0.0,74.0,3.0,2.0
68_Santander,770_Suaita,Rural disperso,1748.0,26.0,1304.0,167.0,4.0,130.0,115.0,2.0
68_Santander,773_Sucre,Total municipal,1953.0,463.0,937.0,294.0,26.0,93.0,134.0,6.0
68_Santander,773_Sucre,Cabecera,169.0,131.0,31.0,1.0,0.0,0.0,1.0,5.0
68_Santander,773_Sucre,Centro poblado,364.0,315.0,43.0,3.0,0.0,1.0,2.0,0.0
68_Santander,773_Sucre,Rural disperso,1420.0,17.0,863.0,290.0,26.0,92.0,131.0,1.0
68_Santander,780_Suratá,Total municipal,1071.0,310.0,595.0,131.0,12.0,12.0,8.0,3.0
68_Santander,780_Suratá,Cabecera,283.0,266.0,11.0,1.0,0.0,2.0,0.0,3.0
68_Santander,780_Suratá,Centro poblado,57.0,27.0,25.0,3.0,0.0,1.0,1.0,0.0
68_Santander,780_Suratá,Rural disperso,731.0,17.0,559.0,127.0,12.0,9.0,7.0,0.0
68_Santander,820_Tona,Total municipal,2078.0,477.0,1401.0,169.0,2.0,15.0,12.0,2.0
68_Santander,820_Tona,Cabecera,194.0,190.0,2.0,0.0,0.0,1.0,0.0,1.0
68_Santander,820_Tona,Centro poblado,356.0,214.0,74.0,59.0,0.0,8.0,0.0,1.0
68_Santander,820_Tona,Rural disperso,1528.0,73.0,1325.0,110.0,2.0,6.0,12.0,0.0
68_Santander,855_Valle De San José,Total municipal,1648.0,680.0,932.0,12.0,0.0,0.0,18.0,6.0
68_Santander,855_Valle De San José,Cabecera,690.0,672.0,13.0,0.0,0.0,0.0,0.0,5.0
68_Santander,855_Valle De San José,Rural disperso,958.0,8.0,919.0,12.0,0.0,0.0,18.0,1.0
68_Santander,861_Vélez,Total municipal,6495.0,3865.0,2176.0,192.0,46.0,64.0,117.0,35.0
68_Santander,861_Vélez,Cabecera,3539.0,3375.0,128.0,6.0,0.0,5.0,1.0,24.0
68_Santander,861_Vélez,Centro poblado,390.0,18.0,304.0,38.0,1.0,23.0,3.0,3.0
68_Santander,861_Vélez,Rural disperso,2566.0,472.0,1744.0,148.0,45.0,36.0,113.0,8.0
68_Santander,867_Vetas,Total municipal,539.0,181.0,199.0,48.0,0.0,107.0,1.0,3.0
68_Santander,867_Vetas,Cabecera,206.0,169.0,14.0,1.0,0.0,18.0,1.0,3.0
68_Santander,867_Vetas,Rural disperso,333.0,12.0,185.0,47.0,0.0,89.0,0.0,0.0
68_Santander,872_Villanueva,Total municipal,2093.0,1382.0,607.0,33.0,0.0,3.0,58.0,10.0
68_Santander,872_Villanueva,Cabecera,1425.0,1381.0,25.0,3.0,0.0,2.0,4.0,10.0
68_Santander,872_Villanueva,Rural disperso,668.0,1.0,582.0,30.0,0.0,1.0,54.0,0.0
68_Santander,895_Zapatoca,Total municipal,2848.0,2012.0,619.0,171.0,1.0,23.0,16.0,6.0
68_Santander,895_Zapatoca,Cabecera,1935.0,1872.0,41.0,5.0,1.0,7.0,3.0,6.0
68_Santander,895_Zapatoca,Centro poblado,132.0,129.0,3.0,0.0,0.0,0.0,0.0,0.0
68_Santander,895_Zapatoca,Rural disperso,781.0,11.0,575.0,166.0,0.0,16.0,13.0,0.0
70_Sucre,001_Sincelejo,Total municipal,74405.0,64193.0,6781.0,627.0,61.0,108.0,2083.0,552.0
70_Sucre,001_Sincelejo,Cabecera,67248.0,62542.0,3166.0,179.0,43.0,94.0,691.0,533.0
70_Sucre,001_Sincelejo,Centro poblado,4939.0,1583.0,2288.0,214.0,12.0,10.0,819.0,13.0
70_Sucre,001_Sincelejo,Rural disperso,2218.0,68.0,1327.0,234.0,6.0,4.0,573.0,6.0
70_Sucre,110_Buenavista,Total municipal,2596.0,1875.0,410.0,11.0,6.0,1.0,237.0,56.0
70_Sucre,110_Buenavista,Cabecera,2134.0,1789.0,128.0,7.0,3.0,1.0,152.0,54.0
70_Sucre,110_Buenavista,Centro poblado,212.0,79.0,114.0,2.0,1.0,0.0,15.0,1.0
70_Sucre,110_Buenavista,Rural disperso,250.0,7.0,168.0,2.0,2.0,0.0,70.0,1.0
70_Sucre,124_Caimito,Total municipal,3312.0,893.0,882.0,23.0,3.0,6.0,1493.0,12.0
70_Sucre,124_Caimito,Cabecera,999.0,746.0,64.0,8.0,0.0,1.0,176.0,4.0
70_Sucre,124_Caimito,Centro poblado,1543.0,140.0,559.0,9.0,3.0,4.0,821.0,7.0
70_Sucre,124_Caimito,Rural disperso,770.0,7.0,259.0,6.0,0.0,1.0,496.0,1.0
70_Sucre,204_Colosó,Total municipal,2122.0,885.0,775.0,15.0,23.0,1.0,417.0,6.0
70_Sucre,204_Colosó,Cabecera,931.0,771.0,122.0,1.0,7.0,1.0,24.0,5.0
70_Sucre,204_Colosó,Centro poblado,665.0,112.0,373.0,11.0,2.0,0.0,166.0,1.0
70_Sucre,204_Colosó,Rural disperso,526.0,2.0,280.0,3.0,14.0,0.0,227.0,0.0
70_Sucre,215_Corozal,Total municipal,17781.0,13742.0,2174.0,195.0,24.0,103.0,1403.0,140.0
70_Sucre,215_Corozal,Cabecera,13829.0,13005.0,452.0,26.0,16.0,92.0,147.0,91.0
70_Sucre,215_Corozal,Centro poblado,3102.0,607.0,1371.0,156.0,4.0,6.0,920.0,38.0
70_Sucre,215_Corozal,Rural disperso,850.0,130.0,351.0,13.0,4.0,5.0,336.0,11.0
70_Sucre,221_Coveñas,Total municipal,4455.0,1226.0,2829.0,25.0,97.0,13.0,249.0,16.0
70_Sucre,221_Coveñas,Cabecera,2551.0,1166.0,1295.0,15.0,10.0,8.0,46.0,11.0
70_Sucre,221_Coveñas,Centro poblado,1108.0,40.0,971.0,3.0,22.0,4.0,63.0,5.0
70_Sucre,221_Coveñas,Rural disperso,796.0,20.0,563.0,7.0,65.0,1.0,140.0,0.0
70_Sucre,230_Chalán,Total municipal,1112.0,623.0,220.0,7.0,5.0,4.0,231.0,22.0
70_Sucre,230_Chalán,Cabecera,711.0,559.0,52.0,3.0,1.0,1.0,82.0,13.0
70_Sucre,230_Chalán,Centro poblado,153.0,57.0,53.0,3.0,2.0,0.0,33.0,5.0
70_Sucre,230_Chalán,Rural disperso,248.0,7.0,115.0,1.0,2.0,3.0,116.0,4.0
70_Sucre,233_El Roble,Total municipal,2652.0,1448.0,420.0,53.0,127.0,12.0,558.0,34.0
70_Sucre,233_El Roble,Cabecera,1159.0,820.0,55.0,31.0,7.0,2.0,222.0,22.0
70_Sucre,233_El Roble,Centro poblado,1259.0,617.0,285.0,15.0,104.0,6.0,226.0,6.0
70_Sucre,233_El Roble,Rural disperso,234.0,11.0,80.0,7.0,16.0,4.0,110.0,6.0
70_Sucre,235_Galeras,Total municipal,5204.0,2850.0,1387.0,68.0,7.0,4.0,882.0,6.0
